"STATION","NAME","DATE","AWND","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDF2","WDF5","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00093955","PARIS, TX US","2022-06-15","12.53",,,"0.00",,,"93","76",,"  200","  200",,"19.9","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-06-16","6.49",,,"0.00",,,"98","75",,"  200",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-06-17","4.92",,,"0.00",,,"97","73",,"   90",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-06-18","5.59",,,"0.00",,,"96","74",,"   70","   80",,"23.9","35.1","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-06-19","8.72",,,"0.00",,,"92","72",,"   90","  100",,"14.1","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-06-20","7.38",,,"0.00",,,"94","68",,"  120",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-06-21","6.04",,,"0.00",,,"97","71",,"  140",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-06-22","4.92",,,"0.00",,,"97","74",,"   50",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-06-23","3.80",,,"0.11",,,"98","76",,"  190","  170",,"15.0","21.9",,,"    1",,,
"USW00093955","PARIS, TX US","2022-06-24","6.71",,,"0.00",,,"101","73",,"  160",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-06-25","7.38",,,"0.00",,,"101","75",,"  200","  200",,"13.0","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-06-26","7.16",,,"0.00",,,"98","71",,"  350","   90",,"16.1","36.0",,,,,,
"USW00093955","PARIS, TX US","2022-06-27","8.72",,,"0.00",,,"88","71",,"   70","   70",,"16.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-06-28","6.71",,,"0.00",,,"88","64",,"   90",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-06-29","7.61",,,"0.00",,,"91","65",,"   60","   60",,"13.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-06-30","6.71",,,"0.00",,,"97","69",,"   90",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-07-01","6.93",,,"0.00",,,"94","72",,"   90",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-07-02","6.04",,,"0.00",,,"92","71",,"  120",,,"14.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-07-03","5.82",,,"0.11",,,"100","72",,"  240","  240",,"21.0","28.0",,,"    1",,,
"USW00093955","PARIS, TX US","2022-07-04","8.72",,,"0.00",,,"99","76",,"  170","  170",,"14.1","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-07-05","8.72",,,"0.00",,,"100","74",,"  200","  200",,"16.1","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-07-06","8.28",,,"0.00",,,"101","74",,"  220",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-07-07","7.38",,,"0.00",,,"102","77",,"  200","  200",,"13.0","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-07-08","6.71",,,"0.00",,,"104","78",,"  220","  220",,"12.1","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-07-09","7.16",,,"0.00",,,"103","78",,"  340",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-07-10","8.05",,,"0.00",,,"97","76",,"   70",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-07-11","7.38",,,"0.00",,,"99","73",,"   80",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-07-12","7.16",,,"0.00",,,"101","71",,"   20","   50",,"16.1","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-07-13","6.26",,,"0.00",,,"103","75",,"   40",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-07-14","8.72",,,"0.00",,,"99","75",,"  200","  180",,"15.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-07-15","6.49",,,"0.00",,,"99","74",,"  130",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-07-16","6.71",,,"0.00",,,"101","73",,"  150",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-07-17","7.83",,,"0.00",,,"103","76",,"  180","  180",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-07-18","10.51",,,"0.40",,,"105","75",,"  200","  200",,"23.9","35.1",,,"    1",,,
"USW00093955","PARIS, TX US","2022-07-19","13.65",,,"0.00",,,"105","81",,"  180","  180",,"19.9","25.9",,,,,,
"USW00093955","PARIS, TX US","2022-07-20","10.29",,,"0.00",,,"107","80",,"  210","  190",,"17.0","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-07-21","8.05",,,"0.38",,,"93","74",,"  190",,,"18.1",,,,"    1",,,"    1"
"USW00093955","PARIS, TX US","2022-07-22","7.61",,,"0.00",,,"97","74",,"  180","  160",,"21.9","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-07-23","8.50",,,"0.00",,,"99","70",,"  170","  160",,"15.0","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-07-24","8.72",,,"0.00",,,"101","75",,"  190","  190",,"15.0","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-07-25","8.95",,,"0.00",,,"103","76",,"  230","  210",,"14.1","17.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-07-26","9.84",,,"0.00",,,"102","79",,"  160","   99",,"15.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-07-27","8.50",,,"0.00",,,"102","77",,"  150",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-07-28","8.28",,,"0.00",,,"103","78",,"  190",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-07-29","9.17",,,"0.13",,,"101","77",,"   50","   50",,"29.1","32.0",,,"    1",,,"    1"
"USW00093955","PARIS, TX US","2022-07-30","7.83",,,"0.00",,,"97","75",,"  320",,,"17.0",,,,,,,
"USW00093955","PARIS, TX US","2022-07-31","8.72",,,"0.01",,,"100","73",,"  150","  230",,"15.0","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-08-01","8.95",,,"0.00",,,"94","78",,"  190",,,"15.0",,,,,,,
"USW00093955","PARIS, TX US","2022-08-02","9.17",,,"0.00",,,"102","77",,"  200","  190",,"16.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-03","9.62",,,"0.00",,,"102","77",,"  210","  160",,"16.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-04","6.71",,,"0.00",,,"98","76",,"  220",,,"17.0",,,,,,,"    1"
"USW00093955","PARIS, TX US","2022-08-05","8.72",,,"0.00",,,"104","75",,"  160","  150",,"21.9","30.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-08-06","9.84",,,"0.00",,,"98","74",,"  170","  150",,"14.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-07","8.50",,,"0.00",,,"99","74",,"  170","  190",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-08","9.40",,,"0.07",,,"102","77",,"   80","   80",,"18.1","28.0",,,,,,
"USW00093955","PARIS, TX US","2022-08-09","7.61",,,"0.00",,,"84","74",,"   60","   60",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-08-10","5.14",,,"0.00",,,"98","73",,"  200","  200",,"17.0","21.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-08-11","7.16",,,"0.00",,,"97","71",,"   70","   70",,"15.0","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-08-12","7.38",,,"0.00",,,"97","73",,"   90","   90",,"16.1","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-08-13","8.50",,,"0.00",,,"98","73",,"   90","  120",,"13.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-14","6.71",,,"0.00",,,"100","69",,"  220",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-08-15","6.04",,,"0.00",,,"101","76",,"  210","  220",,"12.1","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-08-16","6.49",,,"0.00",,,"103","75",,"  230",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-08-17","8.95",,,"0.00",,,"94","76",,"   20","   20",,"18.1","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-08-18","6.26",,,"0.76",,,"79","71",,"  110",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-08-19","6.04",,,"0.00",,,"91","69",,"  130",,,"12.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-08-20","7.38",,,"0.00",,,"95","71",,"  180",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-08-21","7.38",,,"0.49",,,"79","72",,"   30","   30",,"17.0","17.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-08-22","10.51",,,"0.98",,,"76","72",,"   50","   40",,"16.1","21.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-08-23","8.50",,,"0.05",,,"85","72",,"   60",,,"17.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-08-24","6.71",,,"0.00",,,"89","72",,"   60","   30",,"14.1","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-08-25","5.82",,,"0.00",,,"90","70",,"  100","   70",,"12.1","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-08-26","6.26",,,"0.00",,,"92","72",,"  100","   70",,"13.0","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-08-27","7.83",,,"0.00",,,"93","73",,"  110",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-08-28","9.62",,,"0.00",,,"95","75",,"  180","  200",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-29","8.95",,,"0.00",,,"93","74",,"  130","  140",,"16.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-08-30","5.82",,,"0.01",,,"87","75",,"  120",,,"12.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-08-31","3.36",,,"0.00",,,"94","71",,"  220","  180",,"8.1","16.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-09-01","3.13",,,"0.18",,,"93","72",,"  320",,,"12.1",,"    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-09-02","6.93",,,"0.08",,,"90","72",,"  210","  210",,"16.1","19.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-09-03","4.92",,,"0.00",,,"95","71",,"   50",,,"10.1",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-09-04","4.70",,,"0.00",,,"93","70",,"  120",,,"12.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-09-05","5.82",,,"0.00",,,"94","67",,"  200","  200",,"13.0","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-09-06","5.37",,,"0.06",,,"93","70",,"  190","  180",,"12.1","19.9",,,"    1",,,"    1"
"USW00093955","PARIS, TX US","2022-09-07","5.82",,,"0.00",,,"91","71",,"   40",,,"8.9",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-09-08","6.26",,,"0.00",,,"88","69",,"  100","  100",,"12.1","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-09-09","5.37",,,"0.00",,,"87","65",,"   70","   90",,"10.1","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-09-10","3.80",,,"0.00",,,"90","63",,"   30",,,"6.9",,,,,,,
"USW00093955","PARIS, TX US","2022-09-11","9.40",,,"0.00",,,"83","64",,"  320","  340",,"16.1","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-09-12","4.92",,,"0.00",,,"84","56",,"   90",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-09-13","6.04",,,"0.00",,,"88","56",,"  150",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-09-14","6.93",,,"0.00",,,"87","56",,"  100","  100",,"13.0","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-09-15","7.61",,,"0.00",,,"88","60",,"  130","   90",,"14.1","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-09-16","8.28",,,"0.00",,,"91","63",,"  150","  150",,"13.0","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-09-17","8.95",,,"0.00",,,"92","67",,"  190","  220",,"14.1","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-09-18","8.05",,,"0.00",,,"95","70",,"  140",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-09-19","6.71",,,"0.00",,,"98","69",,"  160",,,"13.0",,,,,,,"    1"
"USW00093955","PARIS, TX US","2022-09-20","6.71",,,"0.00",,,"97","69",,"  150",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-09-21","5.14",,,"0.00",,,"100","69",,"  170",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-09-22","4.92",,,"0.00",,,"100","67",,"  310",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-09-23","9.40",,,"0.00",,,"93","65",,"  110","  110",,"14.1","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-09-24","9.17",,,"0.00",,,"99","72",,"  210","  240",,"16.1","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-09-25","8.72",,,"0.00",,,"99","71",,"  360","   10",,"16.1","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-09-26","8.28",,,"0.00",,,"87","59",,"   20","   30",,"13.0","23.0",,,,,,"    1"
"USW00093955","PARIS, TX US","2022-09-27","6.26",,,"0.00",,,"88","56",,"  110","  150",,"12.1","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-09-28","6.04",,,"0.00",,,"91","57",,"  170","  170",,"8.9","16.1",,,,,,
"USW00093955","PARIS, TX US","2022-09-29","9.62",,,"0.00",,,"78","56",,"  120",,,"18.1",,,,,,,
"USW00093955","PARIS, TX US","2022-09-30","6.04",,,"0.00",,,"81","50",,"   70",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-01","4.25",,,"0.00",,,"83","50",,"  100",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-02","4.25",,,"0.00",,,"85","52",,"   80",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-03","5.14",,,"0.00",,,"87","53",,"  100","  100",,"10.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-10-04","5.82",,,"0.00",,,"85","56",,"   50",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-05","3.36",,,"0.00",,,"88","55",,"   80",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-10-06","6.26",,,"0.00",,,"90","57",,"  330",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-10-07","6.26",,,"0.00",,,"87","58",,"  340",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-08","6.71",,,"0.00",,,"78","58",,"   70",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-09","4.03",,,"0.00",,,"78","55",,"  350",,,"6.9",,,,,,,
"USW00093955","PARIS, TX US","2022-10-10","6.71",,,"0.00",,,"88","58",,"  140",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-11","9.62",,,"0.00",,,"84","58",,"  190","  200",,"17.0","23.0",,,,,,
"USW00093955","PARIS, TX US","2022-10-12","11.41",,,"0.00",,,"92","62",,"  220","  210",,"18.1","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-10-13","6.71",,,"0.00",,,"81","49",,"  310",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-14","6.71",,,"0.00",,,"88","51",,"  190","  270",,"15.0","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-10-15","9.62",,,"0.00",,,"92","61",,"  210","  200",,"15.0","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-10-16","8.72",,,"2.02",,,"73","64",,"  350","  350",,"21.9","25.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-10-17","10.51",,,"0.00",,,"68","47",,"  340","  340",,"19.9","25.1",,,,,,
"USW00093955","PARIS, TX US","2022-10-18","8.72",,,"0.00",,,"60","36",,"  340","   10",,"16.1","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-10-19","5.59",,,"0.00",,,"63","32",,"  330",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-20","6.26",,,"0.00",,,"80","42",,"  270",,,"8.9",,,,,,,
"USW00093955","PARIS, TX US","2022-10-21","6.93",,,"0.00",,,"88","46",,"  180","  190",,"16.1","17.0",,,,,,
"USW00093955","PARIS, TX US","2022-10-22","17.67",,,"0.00",,,"85","62",,"  190","  190",,"25.1","36.9",,,,,,
"USW00093955","PARIS, TX US","2022-10-23","17.90",,,"0.00",,,"86","66",,"  180","  160",,"25.9","35.1",,,,,,
"USW00093955","PARIS, TX US","2022-10-24","14.09",,,"2.55",,,"76","60",,"  160","  160",,"23.9","33.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-10-25","13.42",,,"0.06",,,"66","47",,"  300","  240",,"23.9","36.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-10-26","6.49",,,"0.02",,,"70","45",,"   90",,,"12.1",,,,,,,"    1"
"USW00093955","PARIS, TX US","2022-10-27","9.62",,,"0.00",,,"69","43",,"  130",,,"17.0",,,,,,,
"USW00093955","PARIS, TX US","2022-10-28","11.41",,,"2.30",,,"59","51",,"   40","   40",,"30.0","40.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-10-29","8.50",,,"0.69",,,"63","57",,"   70",,,"16.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-10-30","6.04",,,"0.00",,,"68","53",,"  290",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-10-31","2.46",,,"0.00",,,"76","47",,"  230",,,"6.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-11-01","6.71",,,"0.00",,,"77","50",,"  160",,,"15.0",,,,,,,
"USW00093955","PARIS, TX US","2022-11-02","7.38",,,"0.00",,,"77","52",,"  170","  170",,"12.1","18.1","    1","    1",,,,"    1"
"USW00093955","PARIS, TX US","2022-11-03","10.51",,,"0.00",,,"79","60",,"  140",,,"15.0",,,,,,,
"USW00093955","PARIS, TX US","2022-11-04","13.87",,,"1.12",,,"76","47",,"  220","  210",,"31.1","42.9","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-11-05","5.82",,,"0.00",,,"62","42",,"  170",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-11-06","9.40",,,"0.00",,,"82","46",,"  190","  200",,"17.0","21.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-11-07","8.28",,,"0.04",,,"72","64",,"  100",,,"15.0",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-11-08","9.17",,,"0.00",,,"69","63",,"  110",,,"13.0",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-11-09","9.62",,,"0.00",,,"79","64",,"  120",,,"14.1",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-11-10","8.50",,,"0.00",,,"76","61",,"  210",,,"13.0",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-11-11","14.09",,,"0.32",,,"64","37",,"  350","  330",,"23.9","36.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-11-12","9.62",,,"0.00",,,"50","32",,"  340","  330",,"17.0","23.9",,,,,,
"USW00093955","PARIS, TX US","2022-11-13","6.71",,,"0.00",,,"50","26",,"  110",,,"13.0",,,,,,,
"USW00093955","PARIS, TX US","2022-11-14","10.51",,,"0.54",,,"41","36",,"   80",,,"14.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-11-15","6.93",,,"0.00",,,"40","34",,"  340",,,"12.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-11-16","6.71",,,"0.00",,,"55","29",,"  340",,,"12.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-11-17","3.36",,,"0.00",,,"56","25",,"  150",,,"6.9",,,,,,,
"USW00093955","PARIS, TX US","2022-11-18","9.40",,,"0.00",,,"48","34",,"   30","   30",,"14.1","19.9",,,,"    1",,
"USW00093955","PARIS, TX US","2022-11-19","6.49",,,"0.00","0.0","0.0","45","32",,"  340",,,"12.1",,,,,"    1",,
"USW00093955","PARIS, TX US","2022-11-20","5.37",,,"0.00",,,"51","27",,"  120",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-11-21","3.80",,,"0.00",,,"56","38",,"  170",,,"6.9",,,,,,,
"USW00093955","PARIS, TX US","2022-11-22","2.68",,,"0.00",,,"62","35",,"  100",,,"6.9",,,,,,,
"USW00093955","PARIS, TX US","2022-11-23","7.61",,,"0.42",,,"51","39",,"  110",,,"16.1",,"    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-11-24","9.40",,,"2.20",,,"56","49",,"   80","  320",,"18.1","23.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-11-25","9.17",,,"0.00",,,"60","53",,"   10",,,"14.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-11-26","11.63",,,"0.98",,,"56","48",,"  240","  240",,"23.0","33.1","    1",,,,,
"USW00093955","PARIS, TX US","2022-11-27","9.40",,,"0.01",,,"61","44",,"  240","  230",,"16.1","21.0","    1",,,,,
"USW00093955","PARIS, TX US","2022-11-28","6.71",,,"0.00",,,"65","35",,"  160",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-11-29","13.42",,,"0.00",,,"78","41",,"  330","  330",,"25.1","40.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-11-30","9.40",,,"0.00",,,"49","32",,"  340","  340",,"23.9","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-12-01","9.40",,,"0.00",,,"52","31",,"  110",,,"19.9",,,,,,,
"USW00093955","PARIS, TX US","2022-12-02","10.07",,,"0.07",,,"66","45",,"  210","  210",,"17.0","23.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-12-03","12.30",,,"0.00",,,"65","42",,"  360","  350",,"21.0","25.9",,,,,,
"USW00093955","PARIS, TX US","2022-12-04","6.49",,,"0.00",,,"51","45",,"  140",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-05","8.95",,,"0.02",,,"69","45",,"  200","  200",,"17.0","28.0","    1","    1",,,,
"USW00093955","PARIS, TX US","2022-12-06","9.17",,,"0.00",,,"74","59",,"  220","  210",,"16.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-12-07","3.80",,,"0.12",,,"68","57",,"  360",,,"8.9",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-12-08","2.68",,,"0.02",,,"72","59",,"  330",,,"8.9",,"    1","    1",,,,
"USW00093955","PARIS, TX US","2022-12-09","5.82",,,"0.04",,,"69","59",,"  120",,,"10.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-12-10","8.50",,,"0.83",,,"71","53",,"  350","  340",,"17.0","19.9","    1",,"    1",,,"    1"
"USW00093955","PARIS, TX US","2022-12-11","5.37",,,"0.03",,,"55","51",,"  320",,,"12.1",,"    1",,,,,
"USW00093955","PARIS, TX US","2022-12-12","11.18",,,"0.03",,,"56","52",,"  120","  120",,"19.9","25.9","    1","    1",,,,
"USW00093955","PARIS, TX US","2022-12-13","12.08",,,"0.34",,,"64","49",,"  170","  170",,"27.1","32.0","    1",,"    1",,,
"USW00093955","PARIS, TX US","2022-12-14","8.95",,,"0.02",,,"55","40",,"  290",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-15","8.95",,,"0.00",,,"53","35",,"  270","  270",,"14.1","19.9",,,,,,
"USW00093955","PARIS, TX US","2022-12-16","7.83",,,"0.00",,,"44","34",,"  340",,,"14.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-17","8.05",,,"0.00",,,"49","30",,"  330","  330",,"16.1","21.9",,,,,,
"USW00093955","PARIS, TX US","2022-12-18","4.92",,,"0.00",,,"53","25",,"  130",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-19","11.41",,,"0.00",,,"46","40",,"  120","  120",,"16.1","21.0",,,,,,
"USW00093955","PARIS, TX US","2022-12-20","7.16",,,"0.00",,,"54","35",,"   30",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-21","5.82",,,"0.00",,,"51","30",,"  130",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-22","16.78",,,"0.01",,,"43","7",,"  330","  320",,"32.0","42.9","    1",,,,,
"USW00093955","PARIS, TX US","2022-12-23","14.09",,,"0.00",,,"22","6",,"  340","  340",,"25.9","33.1",,,,,,
"USW00093955","PARIS, TX US","2022-12-24","6.71",,,"0.00",,,"35","15",,"  320",,,"10.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-25","5.37",,,,,,"48","19",,"  230","  200",,"8.9","18.1",,,,,,
"USW00093955","PARIS, TX US","2022-12-26","9.62",,,"0.00",,,"54","25",,"   10","   10",,"19.9","32.0",,,,,,
"USW00093955","PARIS, TX US","2022-12-27","7.16",,,"0.00",,,"46","19",,"  120",,,"12.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-28","14.09",,,"0.00",,,"69","30",,"  180","  180",,"25.9","35.1",,,,,,
"USW00093955","PARIS, TX US","2022-12-29","10.96",,,"0.02",,,"75","56",,"  200","  220",,"21.9","30.0",,,,,,
"USW00093955","PARIS, TX US","2022-12-30","3.80",,,"0.00",,,"63","47",,"  330",,,"8.1",,,,,,,
"USW00093955","PARIS, TX US","2022-12-31","9.40",,,"0.00",,,"71","43",,"  200","  200",,"21.0","23.9","    1","    1",,,,
"USW00093955","PARIS, TX US","2023-01-01","10.07",,,"0.00",,,"77","49",,"  190","  200",,"17.0","21.9","    1",,,,,
"USC00416794","PARIS, TX US","2022-01-01",,,,"0.00",,,"70","58","59",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-02",,,,"1.00",,,"63","18","19",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-03",,,,"0.02",,,"34","19","22",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-04",,,,"0.00",,,"51","22","29",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-05",,,,"0.00",,,"58","29","35",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-06",,,,"0.00",,,"63","33","33",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-07",,,,"0.00",,,"41","22","24",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-08",,,,"0.00",,,"46","24","43",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-09",,,,"0.10",,,"63","43","50",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-10",,,,"0.00",,,"51","27","28",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-11",,,,"0.00",,,"54","27","29",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-12",,,,"0.00",,,"59","29","37",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-13",,,,"0.00",,,"63","37","41",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-14",,,,"0.00",,,"74","39","47",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-15",,,,"0.00",,,"64","32","33",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-16",,,,"0.00",,,"33","24","26",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-17",,,,"0.00",,,"48","26","37",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-18",,,,"0.00",,,"60","37","43",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-19",,,,"0.00",,,"69","43","62",,,,,,,,,,,
"USC00416794","PARIS, TX US","2022-01-20",,,,"0.00",,,"62","24","24",,,,,,,,,,,
